id,name,img,price,mrp,rating,ratingTotal,discount,seller,purl
175,Ethnic Motifs Silk Blend Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22895374/2023/4/26/786a2c40-aa45-4a49-adf1-0eb031f482631682533534063Sarees1.jpg",3999,3999,0,0,0,Phenav,https://www.myntra.com/sarees/phenav/phenav-ethnic-motifs-silk-blend-saree-with-blouse-piece/22895374/buy
176,Silver-Plated Oxidized Bangle,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22882102/2023/4/24/c9804859-5287-4183-86bf-830e4d0bdb381682341145313OxidizedSilver-PlatedJhumkiCuffGhungrooBeadedBangle1.jpg",1999,1999,0,0,0,Samridhi DC,https://www.myntra.com/bangle/samridhi-dc/samridhi-dc-silver-plated-oxidized-jhumki-bangle/22882102/buy
177,Gold-Plated Jewellery Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22863238/2023/4/22/077b01bd-0892-48cc-9ed7-a0cccb81fbb41682158346504SukkhiGracefulGoldPlatedKundanMeenakariChokerNecklaceSetforW1.jpg",882,2264,0,0,61,Sukkhi,https://www.myntra.com/jewellery-set/sukkhi/sukkhi-gold-plated-kundan-studded--beaded-meenakari-jewellery-set/22863238/buy
178,Floral Pure Cotton Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22934326/2023/4/28/ff990386-21c7-4328-a7cf-077be6ac33161682670735365Sarees1.jpg",2340,3250,0,0,28,Charukriti,https://www.myntra.com/sarees/charukriti/charukriti-floral-printed-pure-cotton-saree/22934326/buy
179,Printed Straight Kurta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22919262/2023/4/27/5321400d-711d-4d5a-a3d3-9bc81ab899ce1682591158480SkyaSiaWomenPinkPaisleyPrintedGottaPattiFloralKurta1.jpg",699,1999,0,0,65,SkyaSia,https://www.myntra.com/kurtas/skyasia/skyasia-floral-printed-straight-kurta/22919262/buy
180,Rose Gold-Plated Mangalsutra,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905700/2023/4/26/051b181b-b9e9-4260-86b9-b7657281c0381682502411512RoseGold-PlatedBeadedADStuddedMangalsutraEarringsSet1.jpg",881,5875,0,0,85,Vita Bella,https://www.myntra.com/mangalsutra/vita-bella/vita-bella-rose-gold-plated-ad-studded--beaded-mangalsutra-with-earrings/22905700/buy
181,Ethnic Motifs Silk Blend Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22895368/2023/4/26/b01c7053-d63e-4223-8f76-6baaa50297791682533498825Sarees1.jpg",3999,3999,0,0,0,Phenav,https://www.myntra.com/sarees/phenav/phenav-ethnic-motifs-zari-silk-blend-saree-with-blouse-piece/22895368/buy
182,Women Embroidered Kurta with Trousers With Dupatta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22847962/2023/4/26/9b4eaf5c-4da3-45d2-8586-d1c1aa0dede91682506321696-Navibhu-Green-Embroidered-Straight-Kurta-Trouser-With-Dupatt-1.jpg",1646,4449,0,0,63,navibhu,https://www.myntra.com/kurta-sets/navibhu/navibhu-women-green-ethnic-motifs-embroidered-regular-sequinned-kurta-with-trousers--with-dupatta/22847962/buy
183,Chanderi Silk Cotton Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22947070/2023/4/28/768fa470-c880-450b-9aed-0cb0e88711f31682699928191PisaraNavyBlueSilkCottonWovenDesignChanderiSaree1.jpg",1552,6749,0,0,77,Pisara,https://www.myntra.com/sarees/pisara/pisara-zari-silk-cotton-chanderi-saree/22947070/buy
184,Tie And Dye Printed Zari Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22941934/2023/4/28/becf61b6-402c-4605-8b7c-932f1dcf80071682688670670Sarees1.jpg",1147,4099,0,0,72,Anouk,https://www.myntra.com/sarees/anouk/anouk-tie-and-dye-printed-zari-saree/22941934/buy
185,Striped Pure Cotton Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22932186/2023/4/28/520d020a-6655-495f-ba31-e11d4e8485ae1682662935868RedCottonWovenSari1.jpg",2999,2999,0,0,0,Fabindia,https://www.myntra.com/sarees/fabindia/fabindia-striped-pure-cotton-saree/22932186/buy
186,Woven Design Pure Cotton Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22934498/2023/4/28/ed6c62f5-4268-4982-a4bc-8e2073662cb31682674116215Sarees1.jpg",5032,6990,0,0,28,Charukriti,https://www.myntra.com/sarees/charukriti/charukriti-tasseled-ethnic-motifs-woven-design-pure-cotton-saree/22934498/buy
187,Kurti,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22929160/2023/4/28/8c1993ab-1ef2-44b8-ab3c-f47f98f3137b1682632948404ShortKurti1.jpg",1900,1900,0,0,0,CRAZEVILLA,https://www.myntra.com/kurtis/crazevilla/crazevilla-black-v-neck-kurti/22929160/buy
188,Kurta with Trousers & Dupatta,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22905020/2023/4/26/8840e068-9931-481b-a1ac-fe428405a36a1682500295691KurtaSets1.jpg",3498,4373,0,0,20,HOUSE OF JAMOTI,https://www.myntra.com/kurta-sets/house-of-jamoti/house-of-jamoti-leheriya-printed-gotta-patti-anarkali-kurta-with-trousers--dupatta/22905020/buy
189,Kota Pure Cotton Saree,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_1.8,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.0,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.2,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.4,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.6,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg;
https://assets.myntassets.com/f_webp,dpr_2.8,q_60,w_210,c_limit,fl_progressive/assets/images/22888746/2023/4/25/c18d26c2-af4a-45b5-bb35-7254619347fa1682421005789PureBlockPrintedKotaCottonSaree1.jpg",1699,3398,0,0,50,Unnati Silks,https://www.myntra.com/sarees/unnati-silks/unnati-silks-floral-block-printed-zari-pure-handloom-cotton-kota-saree/22888746/buy
