transaction_id,amount,sender_balance_before,sender_balance_after,receiver_balance_before,receiver_balance_after,transaction_type,hour,month_2026,day_of_week,device_type,region,is_fraud
UCZIT5DVA,587.82,17746.88,17159.06,45537.88,46125.7,till,18,3,Tue,smartphone,Nakuru,0
UGKE8YDOR,988.49,69815.87,68827.38,14743.29,15731.78,till,11,7,Sat,smartphone,Mombasa,0
UH90RM3FX,2623.86,12395.32,9771.46,14533.67,17157.53,till,16,8,Sat,feature,Nakuru,0
UGQRY3T5H,598.16,8586.13,7987.97,10857.91,11456.07,paybill,17,7,Thu,smartphone,Kisumu,0
UCJKMWQIK,339.62,42608.5,42268.88,49505.87,49845.49,peer,7,3,Sat,smartphone,Nakuru,0
UI090LJ2D,354.8,45318.69,44963.89,25105.83,25460.63,till,16,9,Mon,smartphone,Kisumu,0
UIS3CO743,624.77,34032.65,33407.88,1084.24,1709.01,peer,17,9,Sun,smartphone,Kisumu,0
UKLO5SWD2,704.7,76203.53,75498.83,16264.39,16969.09,till,9,11,Thu,smartphone,Mombasa,0
UG8GZ45BN,1422.72,43575.76,42153.04,34846.99,36269.71,peer,3,7,Wed,smartphone,Nairobi,0
UETKI3ARH,1914.67,44241.63,42326.96,48152.81,50067.48,peer,12,5,Thu,feature,Nakuru,0
UEAM7O0DW,2084.39,73828.2,71743.81,28469.48,30553.87,paybill,5,5,Wed,feature,Nairobi,0
UJYTF7JBW,948.42,7875.51,6927.09,14500.02,15448.44,till,1,10,Fri,smartphone,Mombasa,0
UBTVDOME8,1034.37,13587.08,12552.71,19517.99,20552.36,till,11,2,Fri,feature,Nairobi,0
UJEWILYPI,606.74,18078.72,17471.98,43615.64,44222.38,paybill,1,10,Sun,smartphone,Eldoret,0
UJ63Q8III,2668.2,3868.43,1200.23,43991.48,46659.68,peer,5,10,Thu,smartphone,Mombasa,0
UDRVAZGVX,337.35,69616.42,69279.07,11875.84,12213.19,paybill,10,4,Wed,smartphone,Eldoret,0
UCKZGDGYL,3518.24,23917.89,20399.65,14914.41,18432.65,till,15,3,Mon,smartphone,Nairobi,0
UGME97H0W,245.72,33065.94,32820.22,9532.87,9778.59,till,6,7,Mon,feature,Kisumu,0
UFKDOIY3V,238.92,9772.38,9533.46,184.9,423.82,peer,12,6,Fri,smartphone,Mombasa,0
ULH7M4IUB,37.03,46796.11,46759.08,34910.82,34947.85,paybill,20,12,Thu,feature,Nairobi,0
ULS0FZ8MH,1599.13,11065.6,9466.47,21094.92,22694.05,till,4,12,Mon,smartphone,Nairobi,0
UD9YL5FGY,3083.72,43923.74,40840.02,16605.98,19689.7,paybill,19,4,Fri,smartphone,Eldoret,0
ULH9WAVBF,304.38,59491.16,59186.78,6622.95,6927.33,peer,18,12,Tue,feature,Kisumu,0
UDKZU50EF,155.39,53254.83,53099.44,24044.73,24200.12,peer,0,4,Mon,smartphone,Kisumu,0
UEJW0MLFR,103.62,28558.56,28454.94,49836.32,49939.94,peer,18,5,Mon,smartphone,Kisumu,0
UETWRMR1G,106.89,40382.16,40275.27,24315.12,24422.01,paybill,5,5,Tue,feature,Mombasa,0
UGR4N7Y4K,524.44,27072.09,26547.65,38360.48,38884.92,paybill,7,7,Fri,smartphone,Eldoret,0
UEUODYJP7,2571.28,14934.37,12363.09,22907.62,25478.9,peer,11,5,Sun,feature,Kisumu,0
UGGF24S2P,349.35,40485.13,40135.78,14004.64,14353.99,paybill,16,7,Tue,smartphone,Mombasa,0
UJXM10YSN,362.31,2808.87,2446.56,37606.01,37968.32,till,11,10,Fri,feature,Nairobi,0
UAZB9LG7Q,3433.91,40960.97,37527.06,26726.35,30160.26,paybill,18,1,Fri,smartphone,Eldoret,0
UFD6GUJO6,942.77,51074.11,50131.34,19634.84,20577.61,paybill,16,6,Mon,feature,Nairobi,0
UDS71KS3P,316.66,18492.03,18175.37,10510.38,10827.04,paybill,7,4,Sun,smartphone,Mombasa,0
ULU06ABZT,2683.35,49870.16,47186.81,39627.61,42310.96,paybill,2,12,Tue,feature,Nakuru,0
UJXEGRNJH,1128.82,27152.34,26023.52,32652.1,33780.92,till,7,10,Tue,smartphone,Nakuru,0
UIZ5YNDV3,1435.94,19352.04,17916.1,43343.43,44779.37,till,12,9,Fri,feature,Nairobi,0
ULRG0JV1Y,2088.8,30423.91,28335.11,27309.41,29398.21,peer,13,12,Thu,feature,Mombasa,0
UD92WMNXC,865.0,59252.2,58387.2,49340.82,50205.82,till,20,4,Thu,feature,Nairobi,0
UJDPECX9X,1597.43,50548.09,48950.66,19493.2,21090.63,peer,23,10,Sat,feature,Kisumu,0
UG2YPH8TT,1401.29,505.23,0.0,26184.51,27585.8,peer,13,7,Tue,feature,Nakuru,1
UF4FD2AJK,905.55,79991.44,79085.89,11178.3,12083.85,paybill,20,6,Sat,feature,Mombasa,0
UJUWUZWJU,988.65,9273.14,8284.49,24992.28,25980.93,peer,0,10,Tue,feature,Nairobi,0
UHHJ5CQZL,2580.99,46549.51,43968.52,24030.84,26611.83,till,1,8,Thu,feature,Mombasa,0
UFFSBBIW5,94.45,79047.97,78953.52,33760.57,33855.02,till,10,6,Sun,smartphone,Mombasa,0
ULBPTX7JJ,1904.7,65709.04,63804.34,8160.54,10065.24,peer,8,12,Mon,feature,Mombasa,0
UENTL0FW1,7696.39,66583.42,58887.03,28552.86,36249.25,paybill,9,5,Thu,feature,Nakuru,0
UAWP8AOVM,2212.6,36747.66,34535.06,27292.44,29505.04,paybill,2,1,Thu,feature,Mombasa,0
UECHXT5LZ,1439.48,11533.7,10094.22,13970.19,15409.67,paybill,8,5,Wed,feature,Kisumu,0
UBZHKR3PU,193.47,34933.31,34739.84,43288.17,43481.64,peer,1,2,Mon,smartphone,Kisumu,0
UJGKP2ZBJ,198.2,63677.15,63478.95,18967.0,19165.2,peer,9,10,Wed,smartphone,Eldoret,0
ULQPKDX20,1444.05,39994.63,38550.58,42308.98,43753.03,peer,18,12,Fri,feature,Kisumu,0
UI92JVHMP,3143.42,6449.74,3306.32,10919.98,14063.4,paybill,9,9,Thu,feature,Mombasa,0
UBH5W35LW,865.31,48886.75,48021.44,38661.04,39526.35,paybill,15,2,Sat,feature,Kisumu,0
UCCH3E4CG,28.32,64192.47,64164.15,11626.12,11654.44,peer,18,3,Wed,smartphone,Nairobi,0
UAO49DFBL,28.62,69082.16,69053.54,46461.76,46490.38,paybill,14,1,Mon,feature,Nairobi,0
UK725FOLI,445.18,70805.48,70360.3,35532.49,35977.67,till,6,11,Mon,smartphone,Nakuru,0
UE3DXJFOW,313.53,62844.61,62531.08,45799.49,46113.02,till,20,5,Sat,smartphone,Eldoret,0
UANK85FVR,1327.78,59460.49,58132.71,25626.93,26954.71,paybill,13,1,Mon,smartphone,Mombasa,0
UEPWNXVAP,1073.24,2260.22,1186.98,44600.46,45673.7,paybill,0,5,Wed,smartphone,Nakuru,0
UE3Z9XF75,116.52,46144.87,46028.35,39033.27,39149.79,peer,14,5,Fri,feature,Mombasa,0
UL28JJS3P,564.15,37150.95,36586.8,35720.26,36284.41,paybill,11,12,Sun,feature,Mombasa,0
UALMHIXF4,1473.49,15885.36,14411.87,7288.13,8761.62,till,7,1,Mon,smartphone,Mombasa,0
UE2K72EYR,2210.91,45585.39,43374.48,33828.9,36039.81,till,18,5,Tue,feature,Mombasa,0
UDESEUQZ8,634.37,21954.6,21320.23,40884.75,41519.12,peer,17,4,Thu,feature,Eldoret,0
UF8D9WE99,1433.69,8441.07,7007.38,47185.25,48618.94,till,15,6,Mon,feature,Nakuru,0
UDDS6ATWY,240.3,53521.62,53281.32,11396.97,11637.27,peer,20,4,Wed,smartphone,Nairobi,0
UAZ2E0WNM,71.73,46340.7,46268.97,44647.54,44719.27,paybill,12,1,Sat,feature,Eldoret,0
UFTQAUZOK,772.61,79500.9,78728.29,3966.42,4739.03,till,14,6,Sat,smartphone,Nairobi,0
UC3RPQ1WN,317.04,20282.93,19965.89,19085.56,19402.6,till,15,3,Sun,smartphone,Nakuru,0
UG3BB96KR,793.47,73980.19,73186.72,27448.07,28241.54,till,12,7,Sat,smartphone,Nakuru,0
UE3RCYB9Y,1255.65,60636.94,59381.29,2549.77,3805.42,till,14,5,Thu,feature,Mombasa,0
UAYEU6CUM,846.0,21295.38,20449.38,2593.49,3439.49,paybill,14,1,Tue,smartphone,Eldoret,0
UHUDKSCYG,33.61,76184.15,76150.54,36064.73,36098.34,till,19,8,Sun,feature,Kisumu,0
UF7X47YIV,4552.97,46675.03,42122.06,19076.3,23629.27,paybill,10,6,Mon,feature,Mombasa,0
UG60DOFXA,1057.44,17213.15,16155.71,39636.98,40694.42,peer,2,7,Tue,feature,Nakuru,0
UJN7HES49,306.17,34133.99,33827.82,14058.66,14364.83,paybill,20,10,Thu,smartphone,Eldoret,0
UJTPFBPRR,551.48,3716.92,3165.44,16009.83,16561.31,paybill,3,10,Sat,feature,Nairobi,0
UGPMHY3QD,1490.37,79324.72,77834.35,6576.41,8066.78,till,4,7,Fri,feature,Nakuru,0
UC83HRJWC,3407.37,19021.02,15613.65,31916.08,35323.45,till,5,3,Sun,feature,Nairobi,0
UIVZUG0GV,9931.44,21787.32,11855.88,37347.99,47279.43,till,2,9,Thu,feature,Eldoret,0
UDBMSPTX3,258.41,77794.55,77536.14,25062.7,25321.11,paybill,22,4,Tue,feature,Mombasa,0
UJNQ75YA0,3066.6,76143.84,73077.24,28525.04,31591.64,peer,12,10,Tue,feature,Nairobi,0
ULBN0YR4V,548.76,6879.6,6330.84,25627.83,26176.59,till,5,12,Tue,smartphone,Mombasa,0
UB2VH1CQ5,3045.67,62499.39,59453.72,1630.62,4676.29,paybill,0,2,Fri,feature,Nairobi,0
UHCLW0PG4,402.82,32290.3,31887.48,44716.65,45119.47,till,2,8,Wed,feature,Mombasa,0
UG861C7J7,701.44,58696.87,57995.43,33385.43,34086.87,till,23,7,Mon,feature,Kisumu,0
UC7M4RFAC,916.27,27989.07,27072.8,37307.99,38224.26,till,8,3,Tue,smartphone,Eldoret,0
UL7NDHW80,2792.91,6789.82,3996.91,18777.8,21570.71,till,0,12,Sun,feature,Nairobi,0
UH7R6GJVW,590.55,31625.44,31034.89,2330.38,2920.93,peer,22,8,Tue,feature,Nakuru,0
UHOQRRY8S,6524.76,8012.54,1487.78,7551.85,14076.61,till,17,8,Mon,smartphone,Nairobi,0
UKO67MSX5,1362.08,11832.8,10470.72,45133.62,46495.7,peer,17,11,Tue,smartphone,Nakuru,0
UBWG9MFRQ,7650.18,74513.43,66863.25,16309.85,23960.03,peer,18,2,Wed,smartphone,Mombasa,0
UBMXGW242,2585.25,41588.69,39003.44,38508.61,41093.86,till,1,2,Thu,smartphone,Nairobi,0
UKI62F1M9,463.89,67434.92,66971.03,45983.34,46447.23,peer,16,11,Sun,feature,Kisumu,0
UI71ZG9OH,3252.95,1865.7,0.0,15239.23,18492.18,till,12,9,Mon,feature,Nakuru,1
UHK54TMFQ,3003.41,33762.61,30759.2,3902.1,6905.51,paybill,10,8,Wed,smartphone,Mombasa,0
UGEFZ8LJS,4146.8,28049.98,23903.18,40871.04,45017.84,till,19,7,Sun,smartphone,Nakuru,0
UB5FNOA5N,2836.65,45722.89,42886.24,34128.92,36965.57,till,16,2,Tue,feature,Eldoret,0
UFBTQ7VUJ,1857.49,55765.12,53907.63,49827.54,51685.03,paybill,18,6,Fri,feature,Kisumu,0
UEHTWQTF1,387.81,37919.62,37531.81,36674.26,37062.07,paybill,12,5,Fri,smartphone,Mombasa,0
UBBNC5T0Q,2634.64,32070.88,29436.24,34077.48,36712.12,peer,6,2,Sat,feature,Kisumu,0
UKGXAKFMR,848.12,67438.66,66590.54,1705.12,2553.24,paybill,0,11,Mon,feature,Nairobi,0
UDGBFY9GS,1150.07,46163.68,45013.61,31811.97,32962.04,till,11,4,Wed,smartphone,Kisumu,0
UB6BTZWLL,853.54,49038.06,48184.52,5850.05,6703.59,till,18,2,Sun,smartphone,Eldoret,0
UII54HTW9,4041.48,50806.09,46764.61,22102.0,26143.48,peer,22,9,Sun,smartphone,Nakuru,0
UHUKNUHSA,5371.38,11371.21,5999.83,9625.5,14996.88,peer,22,8,Sun,feature,Kisumu,0
UKSODQI8K,756.74,35400.29,34643.55,14284.19,15040.93,till,4,11,Sun,feature,Kisumu,0
UCBSKKJ4L,1025.49,75536.62,74511.13,944.83,1970.32,peer,13,3,Tue,smartphone,Mombasa,0
UGSAR679H,753.68,52821.44,52067.76,898.34,1652.02,till,4,7,Mon,smartphone,Nakuru,0
UEJ1CAGJM,1097.49,915.49,0.0,33807.99,34905.48,peer,15,5,Tue,feature,Kisumu,1
ULVBMWVFH,723.52,71133.5,70409.98,6284.93,7008.45,peer,1,12,Tue,feature,Kisumu,0
UDS1LDE2T,1141.79,55023.6,53881.81,40403.17,41544.96,peer,7,4,Mon,smartphone,Mombasa,0
UBIN1BK9H,4697.85,5746.73,1048.88,10510.89,15208.74,till,18,2,Fri,feature,Eldoret,1
UJPDG1KUW,1489.67,28036.37,26546.7,18354.4,19844.07,till,12,10,Sun,feature,Nakuru,0
UBFYYK0L4,2137.85,29027.17,26889.32,44180.87,46318.72,peer,19,2,Sun,smartphone,Kisumu,0
UI3A6JHWI,2617.71,51431.91,48814.2,28899.94,31517.65,paybill,5,9,Tue,feature,Kisumu,1
UKWMLQ3QS,396.41,8056.44,7660.03,5295.84,5692.25,peer,2,11,Mon,feature,Nakuru,0
UKV96Y74Y,1557.44,72539.46,70982.02,35193.43,36750.87,peer,18,11,Fri,feature,Nakuru,0
UELJ1NOCQ,384.68,61916.29,61531.61,14578.98,14963.66,peer,16,5,Tue,smartphone,Kisumu,0
UARKPUBK8,498.44,41041.39,40542.95,25615.96,26114.4,peer,12,1,Wed,smartphone,Nairobi,0
UDVY4T4X5,4781.08,66845.07,62063.99,7883.19,12664.27,paybill,17,4,Sat,smartphone,Mombasa,0
UDNDVQKXV,1729.72,20559.32,18829.6,35836.4,37566.12,peer,13,4,Tue,feature,Mombasa,0
UAZJPLBHL,449.46,20805.04,20355.58,32094.98,32544.44,till,8,1,Wed,feature,Mombasa,0
UCPRM74U2,753.92,79172.34,78418.42,38603.86,39357.78,till,14,3,Fri,smartphone,Nairobi,0
UIZBN4BWC,668.91,70197.58,69528.67,8954.53,9623.44,till,0,9,Tue,feature,Mombasa,0
UJCBRX5H3,693.36,39463.17,38769.81,11859.83,12553.19,paybill,23,10,Fri,smartphone,Nakuru,0
UKR7HN0G7,1633.4,18821.28,17187.88,2079.74,3713.14,paybill,9,11,Sun,smartphone,Nairobi,0
UFQU0GPNN,269.12,44223.88,43954.76,25977.06,26246.18,paybill,12,6,Sun,smartphone,Kisumu,0
UIIMCT9KD,153.73,9139.31,8985.58,40264.51,40418.24,peer,1,9,Wed,feature,Eldoret,0
UHXFFSHS7,226.94,23892.28,23665.34,34991.46,35218.4,till,22,8,Fri,feature,Nairobi,0
UCT9KGS87,607.94,13231.74,12623.8,22293.69,22901.63,paybill,21,3,Sat,smartphone,Kisumu,0
UKHWJYJQA,1527.02,29761.08,28234.06,15934.59,17461.61,till,10,11,Fri,feature,Nairobi,0
UB8VXE68P,687.94,25116.26,24428.32,12522.6,13210.54,till,2,2,Wed,feature,Mombasa,0
UKKYMZ58Q,705.73,55502.5,54796.77,15777.19,16482.92,paybill,19,11,Sun,smartphone,Eldoret,0
UCYXKGB6Z,636.89,48285.84,47648.95,48548.81,49185.7,peer,1,3,Mon,smartphone,Nakuru,0
UE1HV3ETU,4548.37,46618.58,42070.21,7975.35,12523.72,peer,6,5,Fri,feature,Mombasa,0
UASAQMMN1,475.87,60678.57,60202.7,21654.28,22130.15,paybill,10,1,Thu,feature,Nairobi,0
UIOZQ4Q1K,274.39,79609.5,79335.11,23350.08,23624.47,peer,17,9,Mon,smartphone,Nairobi,0
UABG1K0NW,599.87,21524.28,20924.41,30599.63,31199.5,paybill,2,1,Wed,smartphone,Mombasa,0
UGSJMGK8Z,3.98,47405.68,47401.7,36284.9,36288.88,paybill,2,7,Mon,feature,Nakuru,0
UCITZCY95,509.25,8733.92,8224.67,13272.59,13781.84,till,3,3,Tue,feature,Mombasa,0
UL625HH8D,1986.33,67142.12,65155.79,19689.76,21676.09,till,1,12,Fri,smartphone,Kisumu,0
UET9HWTPE,1168.29,23584.36,22416.07,40668.85,41837.14,till,14,5,Wed,smartphone,Eldoret,0
UA50BDURI,2122.27,36498.52,34376.25,9008.18,11130.45,peer,20,1,Wed,feature,Kisumu,0
UIMT0TX5F,1521.16,74638.73,73117.57,671.67,2192.83,till,1,9,Sat,smartphone,Nairobi,0
UKMTWKQM2,1025.41,74429.6,73404.19,15402.22,16427.63,peer,18,11,Tue,smartphone,Mombasa,0
UK561KQ1C,534.91,34390.36,33855.45,48117.47,48652.38,paybill,23,11,Fri,feature,Nakuru,0
UIDOWEH8P,270.5,74283.69,74013.19,48493.52,48764.02,peer,6,9,Tue,feature,Nakuru,0
UJTN8MSMP,3111.13,64343.07,61231.94,23446.23,26557.36,till,4,10,Mon,feature,Nairobi,0
UHCFM3Q87,2336.3,13752.12,11415.82,19254.25,21590.55,till,2,8,Fri,feature,Nakuru,0
UKIVHPM1M,548.42,58142.93,57594.51,32704.73,33253.15,paybill,18,11,Fri,smartphone,Mombasa,0
ULOSGQ9EJ,747.02,26997.6,26250.58,44120.36,44867.38,peer,19,12,Wed,smartphone,Nairobi,0
UFLZQBCI0,88.3,51175.98,51087.68,34883.72,34972.02,till,15,6,Wed,feature,Mombasa,0
UBOD3YSGX,679.38,25819.68,25140.3,42504.33,43183.71,peer,12,2,Mon,feature,Eldoret,0
UF8745NC6,4952.04,38231.13,33279.09,11539.71,16491.75,till,21,6,Fri,feature,Mombasa,0
UE4YUGGNC,2185.29,17800.52,15615.23,47492.15,49677.44,peer,3,5,Thu,smartphone,Nairobi,0
UFX2N6AAR,634.33,34801.43,34167.1,25078.77,25713.1,paybill,9,6,Sat,feature,Mombasa,0
UJO6CME2N,158.72,29451.05,29292.33,46758.45,46917.17,peer,7,10,Mon,smartphone,Mombasa,0
UA1C9QOCZ,509.1,65965.16,65456.06,11896.64,12405.74,peer,9,1,Sun,feature,Eldoret,0
UDOK3004C,2425.53,12100.08,9674.55,6183.12,8608.65,till,15,4,Mon,smartphone,Nairobi,0
UBX06P8C1,1588.49,47284.45,45695.96,46264.72,47853.21,peer,21,2,Fri,feature,Nairobi,0
UDNR3IX3Z,6.58,58431.73,58425.15,1224.23,1230.81,paybill,16,4,Mon,smartphone,Mombasa,0
UITRNJM44,820.02,79686.63,78866.61,23962.88,24782.9,paybill,7,9,Wed,feature,Nairobi,0
UG4T15PGO,1236.06,58957.52,57721.46,3063.64,4299.7,peer,11,7,Fri,smartphone,Nakuru,0
UFNR8GF8P,4005.88,78792.81,74786.93,44772.84,48778.72,paybill,18,6,Sun,feature,Kisumu,0
UH5GBBN52,4007.81,51820.84,47813.03,31196.83,35204.64,peer,7,8,Sat,feature,Nakuru,0
UJLY4EC1Q,3243.09,70011.6,66768.51,38501.68,41744.77,paybill,7,10,Sun,feature,Mombasa,0
UCSJIG7CL,225.51,15913.28,15687.77,19272.69,19498.2,till,19,3,Fri,smartphone,Nakuru,0
UIPZK257J,5140.14,45946.51,40806.37,19520.85,24660.99,till,19,9,Mon,smartphone,Nakuru,0
UGKIQB6LC,2438.5,53489.69,51051.19,26105.51,28544.01,peer,4,7,Sun,smartphone,Eldoret,0
UDADT685I,1491.34,60611.36,59120.02,43420.05,44911.39,till,16,4,Sun,smartphone,Kisumu,0
UFCCMC4EL,642.87,1282.11,639.24,3035.09,3677.96,peer,8,6,Sat,feature,Nakuru,0
UIGVR8LFH,1670.49,7499.75,5829.26,45516.21,47186.7,peer,13,9,Thu,smartphone,Kisumu,0
UB9ROXO9O,593.4,74981.42,74388.02,33260.17,33853.57,paybill,22,2,Mon,smartphone,Nairobi,0
UHXGMM8FP,1101.99,36997.39,35895.4,12355.08,13457.07,till,16,8,Mon,smartphone,Nairobi,0
UDWOSH32R,1701.62,35324.96,33623.34,39935.89,41637.51,till,23,4,Sat,smartphone,Kisumu,0
UD5ZZZDM9,1965.51,4333.96,2368.45,27350.61,29316.12,till,21,4,Wed,smartphone,Mombasa,0
UD5NXRWFM,2865.99,46995.72,44129.73,35754.97,38620.96,paybill,22,4,Thu,smartphone,Kisumu,0
UI46YJNG5,552.53,31952.28,31399.75,27280.63,27833.16,till,1,9,Wed,feature,Kisumu,0
UCLIGW7GX,4112.35,65157.14,61044.79,30580.18,34692.53,peer,7,3,Wed,feature,Nairobi,0
UEUUO4SUZ,225.22,11022.43,10797.21,4485.17,4710.39,peer,4,5,Fri,feature,Mombasa,0
UH3MLYWOF,4976.16,22223.58,17247.42,38406.63,43382.79,peer,7,8,Sun,feature,Kisumu,0
UAD2M4E84,5277.44,72937.62,67660.18,49493.63,54771.07,peer,12,1,Fri,feature,Mombasa,0
UE1D4UDL2,1445.59,77212.14,75766.55,32517.57,33963.16,peer,13,5,Wed,feature,Nairobi,0
UHZ8MX8BZ,409.57,67584.33,67174.76,20185.68,20595.25,peer,1,8,Sun,smartphone,Kisumu,0
UKRT2SI59,1459.32,36419.7,34960.38,8291.96,9751.28,paybill,19,11,Mon,smartphone,Mombasa,0
UIJW8DQHL,2707.62,59972.8,57265.18,16581.18,19288.8,paybill,17,9,Sat,feature,Nairobi,0
UFRIZFTC5,238.35,36579.95,36341.6,37111.05,37349.4,peer,17,6,Sat,feature,Nakuru,0
UIHQ8CVN3,332.25,59359.55,59027.3,7872.54,8204.79,till,1,9,Sat,smartphone,Nakuru,0
UBAZ0I4K2,887.13,35803.68,34916.55,14339.68,15226.81,till,5,2,Mon,feature,Mombasa,0
UC52ES66Q,168.48,11185.29,11016.81,23678.82,23847.3,peer,15,3,Mon,smartphone,Mombasa,0
UIS42YT7T,1775.52,73863.15,72087.63,42627.95,44403.47,paybill,17,9,Mon,feature,Nairobi,0
UG69HATPU,3094.49,24631.67,21537.18,8347.28,11441.77,peer,13,7,Wed,smartphone,Mombasa,0
UEU5THRJ1,515.91,72282.97,71767.06,30586.34,31102.25,peer,1,5,Thu,smartphone,Nairobi,0
UHKRJGSGK,2987.28,12343.52,9356.24,22150.06,25137.34,paybill,14,8,Wed,feature,Nairobi,0
UGU360SPX,5366.73,4114.09,0.0,17300.51,22667.24,till,14,7,Sat,smartphone,Mombasa,1
UDVZTG0T4,1072.92,1361.91,288.99,27028.79,28101.71,peer,17,4,Fri,feature,Nakuru,0
UL4YP1UVP,581.78,21186.18,20604.4,5269.94,5851.72,till,19,12,Fri,smartphone,Nakuru,0
ULIAES28Q,119.62,56523.99,56404.37,41986.0,42105.62,paybill,21,12,Sun,smartphone,Eldoret,0
UH2643ZXO,1458.43,58833.02,57374.59,47799.14,49257.57,paybill,0,8,Mon,feature,Mombasa,0
ULKV2L1RC,4510.2,27253.33,22743.13,9834.12,14344.32,till,20,12,Thu,feature,Nakuru,0
UFUCJJB8U,182.26,7520.15,7337.89,36813.05,36995.31,paybill,9,6,Thu,feature,Mombasa,0
UAH5EJSIN,43.18,41227.4,41184.22,18955.33,18998.51,paybill,0,1,Thu,feature,Eldoret,0
UE4V6F11H,1164.53,56291.45,55126.92,13755.53,14920.06,till,13,5,Tue,feature,Kisumu,0
UJCF7XJZ1,286.05,16040.46,15754.41,40737.06,41023.11,paybill,21,10,Tue,feature,Kisumu,0
UKV2JCL5A,2087.98,73043.33,70955.35,38307.0,40394.98,peer,8,11,Sat,smartphone,Mombasa,0
UKB88JVII,3890.5,12534.8,8644.3,14018.56,17909.06,till,17,11,Sun,feature,Nakuru,0
UH8E2Z4G1,2747.65,152.46,0.0,33617.0,36364.65,till,1,8,Sat,feature,Nakuru,1
UEF3DO48N,358.22,67789.22,67431.0,33893.62,34251.84,peer,13,5,Tue,feature,Eldoret,0
UDRVM27TH,5836.73,27989.76,22153.03,36340.39,42177.12,till,20,4,Wed,smartphone,Mombasa,0
UI35VIX6P,2520.76,34915.53,32394.77,24596.43,27117.19,till,2,9,Thu,feature,Nakuru,0
UL8WXO25M,2179.44,72721.62,70542.18,24606.07,26785.51,till,0,12,Wed,smartphone,Eldoret,0
UJ1G5ZZAK,658.52,20988.29,20329.77,39842.37,40500.89,paybill,15,10,Sat,feature,Nairobi,0
UBXLLMT5X,3589.67,52025.94,48436.27,24592.17,28181.84,peer,15,2,Tue,feature,Kisumu,0
UCKHJZQTM,428.56,53358.91,52930.35,39259.78,39688.34,peer,4,3,Fri,smartphone,Mombasa,0
UBN0LGZPQ,98.23,24989.85,24891.62,32247.75,32345.98,peer,7,2,Sun,smartphone,Mombasa,0
UGDZ7TOXM,1076.29,29003.24,27926.95,39437.33,40513.62,paybill,10,7,Tue,feature,Nairobi,0
UG39S25R2,1969.74,9463.38,7493.64,2543.17,4512.91,paybill,18,7,Thu,feature,Eldoret,0
UBJ3GW83R,2850.11,32530.14,29680.03,28224.36,31074.47,peer,3,2,Mon,smartphone,Kisumu,0
UJ19OT7RP,2138.59,51697.28,49558.69,6139.93,8278.52,peer,20,10,Thu,feature,Kisumu,0
UKAW5O52C,3492.1,15093.03,11600.93,49591.11,53083.21,peer,3,11,Mon,feature,Eldoret,0
UFMPNHUW8,1401.07,18362.21,16961.14,35889.72,37290.79,till,5,6,Thu,feature,Nairobi,0
ULYDSMF8O,1036.17,58344.64,57308.47,37331.93,38368.1,till,14,12,Sun,smartphone,Nairobi,0
UADRDH4EK,124.67,17483.5,17358.83,40896.6,41021.27,till,0,1,Tue,feature,Mombasa,0
UE8SQSIOL,5211.34,66110.53,60899.19,38256.49,43467.83,peer,20,5,Wed,smartphone,Nakuru,0
UL284AHYS,288.99,14193.92,13904.93,37543.0,37831.99,peer,13,12,Sat,feature,Mombasa,0
UE7O5OSCO,754.33,22884.22,22129.89,22053.04,22807.37,till,0,5,Tue,feature,Eldoret,0
UACUK6I6H,2347.23,64526.75,62179.52,17212.19,19559.42,peer,1,1,Sat,feature,Nakuru,0
UAD16EPO2,85.01,76635.64,76550.63,28982.65,29067.66,peer,21,1,Tue,smartphone,Eldoret,0
UAN71WV6C,2526.42,78929.57,76403.15,5020.23,7546.65,paybill,4,1,Mon,smartphone,Eldoret,0
UARGXBQ9O,3348.85,45651.28,42302.43,11082.85,14431.7,paybill,12,1,Tue,feature,Kisumu,0
UJS0NONJP,1319.32,72180.72,70861.4,44442.34,45761.66,till,10,10,Wed,smartphone,Eldoret,0
UGSR71NPQ,4133.26,23881.17,19747.91,47173.86,51307.12,till,9,7,Sun,smartphone,Nairobi,0
UJ3U7NBSN,551.47,59059.99,58508.52,7726.38,8277.85,peer,16,10,Wed,smartphone,Kisumu,0
UBH0B90Y7,297.0,10022.02,9725.02,36846.15,37143.15,paybill,5,2,Wed,feature,Nakuru,0
UBL844KHJ,702.88,4022.82,3319.94,36202.72,36905.6,paybill,23,2,Sat,feature,Nairobi,0
UK6U5PWVI,774.35,33494.24,32719.89,1301.52,2075.87,paybill,10,11,Fri,smartphone,Kisumu,0
ULW7O5HF6,1085.65,26692.37,25606.72,7060.68,8146.33,till,16,12,Tue,smartphone,Kisumu,0
UINB7WDBE,1547.36,19040.23,17492.87,33179.28,34726.64,peer,11,9,Wed,smartphone,Mombasa,0
UKB2ULP6Z,2343.55,62770.35,60426.8,41161.1,43504.65,paybill,15,11,Tue,smartphone,Mombasa,0
UG6WZELI4,2841.16,32767.83,29926.67,7757.86,10599.02,peer,8,7,Tue,smartphone,Eldoret,0
UKJCMGTNW,2222.14,7088.59,4866.45,49371.45,51593.59,paybill,1,11,Sat,smartphone,Nairobi,0
UCNN0KNK4,746.29,1479.75,733.46,31429.93,32176.22,paybill,22,3,Mon,feature,Mombasa,0
